,id,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs,has_den,last_update,is_active,activation_date
1125,565760,Calgary,Downtown,51.052970220832,-114.065905474869,/ab/calgary/rentals/shared/1-bedroom/downtown/furnished/565760,Room For Rent,1700,1,1050,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1126,342981,Calgary,Downtown,51.0504652,-114.0770039,/ab/calgary/rentals/loft/1-bedroom/downtown/pet-friendly/342981,Loft,1650,1,740,1.0,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1127,567377,Calgary,Downtown,51.0484952,-114.0872698,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/567377,Condo Unit,2200,2,925,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1128,566469,Calgary,Downtown,51.0489344,-114.0852686,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/566469,Condo Unit,4500,2,1466,3.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1129,91462,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/91462,Condo Unit,2490,2,850,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1130,9817,Calgary,Downtown,51.0500143,-114.0569043,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/9817,Condo Unit,2350,2,865,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1131,463309,Calgary,Downtown,51.052468,-114.0667876,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/463309,Condo Unit,2500,1,650,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1132,107701,Calgary,Downtown,51.0525015,-114.0669096,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/107701,Condo Unit,2400,1,560,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1133,567111,Calgary,Downtown,51.0524309,-114.0668015,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/567111,Condo Unit,2100,1,650,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1134,566256,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/566256,Condo Unit,2100,1,695,1.0,True,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1135,375987,Calgary,Downtown,51.0465071,-114.0868186,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/375987,Condo Unit,3300,2,2109,2.5,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1136,433753,Calgary,Downtown,51.0527266,-114.0656748,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/433753,Condo Unit,2350,1,580,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1137,521440,Calgary,Downtown,51.0479146,-114.086713,/ab/calgary/rentals/apartment/2-bedrooms/downtown/non-smoking/521440,Apartment,2400,2,1175,1.5,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1138,566856,Calgary,Downtown,51.0479146,-114.086713,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/566856,Apartment,1900,1,,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1139,566470,Calgary,Downtown,51.0508749,-114.077668,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/566470,Condo Unit,1800,1,540,1.0,True,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1140,566142,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/566142,Condo Unit,2199,1,700,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1141,554015,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/554015,Condo Unit,2000,1,560,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1142,566806,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/566806,Condo Unit,2340,1,670,1.0,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1143,129869,Calgary,Downtown,51.049902633214,-114.08058773373,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/129869,Apartment,2095,1,900,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1144,461028,Calgary,Downtown,51.0478278,-114.0858711,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/461028,Condo Unit,2500,2,980,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1145,536441,Calgary,Downtown,51.0473037,-114.0827571,/ab/calgary/rentals/shared/4-bedrooms/downtown/furnished/536441,Room For Rent,1100,4,,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1146,566628,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/566628,Condo Unit,2350,1,698,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1147,521748,Calgary,Downtown,51.0453818,-114.0538342,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/521748,Condo Unit,2650,2,587,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1148,81454,Calgary,Downtown,51.04348,-114.08646,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/81454,Condo Unit,2100,2,820,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1149,488125,Calgary,Downtown,51.053196371885,-114.06703436323,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/488125,Condo Unit,2200,1,570,1.0,False,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1150,566521,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/566521,Condo Unit,2999,2,965,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1151,544972,Calgary,Downtown,51.0524308,-114.0668026,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/544972,Condo Unit,3300,2,1000,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1152,138392,Calgary,Downtown,51.047432782868,-114.049696080551,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/138392,Condo Unit,2100,1,,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1153,566532,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/566532,Condo Unit,2999,2,960,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1154,566328,Calgary,Downtown,51.0531284,-114.0712433,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/566328,Condo Unit,2500,2,1120,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1155,467752,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/467752,Condo Unit,1890,1,550,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1156,504111,Calgary,Downtown,51.0447499,-114.0637426,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/504111,Condo Unit,9500,2,2284,2.5,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1157,565523,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/565523,Condo Unit,2200,1,695,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1158,558452,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/558452,Condo Unit,2350,1,698,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1159,479758,Calgary,Downtown,51.0493489,-114.0720248,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/479758,Apartment,1700,1,616,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1160,563950,Calgary,Downtown,51.0513954,-114.0615639,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/563950,Condo Unit,2800,2,830,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1161,564679,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/564679,Condo Unit,2050,1,700,1.0,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1162,17396,Calgary,Downtown,51.0467224,-114.0820723,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/17396,Apartment,1650,1,660,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1163,555512,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/555512,Condo Unit,2300,1,700,1.0,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1164,563110,Calgary,Downtown,51.0475242,-114.0863311,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/563110,Condo Unit,2400,2,,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1165,95859,Calgary,Downtown,51.050932,-114.079456,/ab/calgary/rentals/condo/3-bedrooms/downtown/pet-friendly/95859,Condo Unit,3895,3,1395,2.0,True,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1166,543724,Calgary,Downtown,51.0465071,-114.0868186,/ab/calgary/rentals/office-space/downtown/non-smoking/543724,Office Space,3500,,,0.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1167,564629,Calgary,Downtown,51.0527266,-114.0656748,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/564629,Apartment,2300,1,563,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1168,564627,Calgary,Downtown,51.0472856,-114.0522252,/ab/calgary/rentals/apartment/2-bedrooms/downtown/564627,Apartment,3600,2,1213,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1169,564570,Calgary,Downtown,51.0545205,-114.0806374,/ab/calgary/rentals/condo/1-bedroom/downtown/short-term/564570,Condo Unit,2600,1,585,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1170,545961,Calgary,Downtown,51.0489806,-114.0741117,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/545961,Apartment,1765,1,637,1.0,True,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1171,117435,Calgary,Downtown,51.0510088,-114.0794989,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/117435,Condo Unit,2900,2,1100,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1172,520773,Calgary,Downtown,51.0482801,-114.0848585,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/520773,Condo Unit,3150,2,1076,2.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1173,514513,Calgary,Downtown,51.0454849,-114.0862396,/ab/calgary/rentals/townhouse/3-bedrooms/downtown/pet-friendly/514513,Townhouse,4882,3,2162,2.5,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1174,514507,Calgary,Downtown,51.0455017,-114.0867214,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/514507,Apartment,3178,1,912,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1175,488723,Calgary,Downtown,51.0504652,-114.0770039,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/488723,Condo Unit,2100,2,900,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1176,360852,Calgary,Downtown,51.0489344,-114.0852686,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/360852,Condo Unit,2800,2,,2.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1177,562600,Calgary,Downtown,51.04757,-114.05516,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/562600,Condo Unit,3500,2,1100,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1178,70281,Calgary,Downtown,51.0478288,-114.0858599,/ab/calgary/rentals/apartment/2-bedrooms/downtown/furnished/70281,Apartment,2980,2,1157,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1179,510151,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/510151,Condo Unit,3000,2,1001,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1180,559818,Calgary,Downtown,51.0473651,-114.0862571,/ab/calgary/rentals/shared/2-bedrooms/downtown/furnished/559818,Room For Rent,1050,2,1200,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1181,496785,Calgary,Downtown,51.0478893,-114.0532344,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/496785,Apartment,2150,1,694,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1182,558747,Calgary,Downtown,51.0484952,-114.0872698,/ab/calgary/rentals/shared/1-bedroom/downtown/non-smoking/558747,Room For Rent,1150,1,,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1183,514589,Calgary,Downtown,51.0477411,-114.0814747,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/514589,Apartment,2345,1,,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1184,532551,Calgary,Downtown,51.0525612,-114.076908,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/532551,Apartment,4550,2,1060,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1185,126455,Calgary,Downtown,51.0462263,-114.055558,/ab/calgary/rentals/apartment/2-bedrooms/downtown/furnished/126455,Apartment,2800,2,948,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1186,492183,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/492183,Condo Unit,3500,2,915,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1187,566666,Calgary,Downtown,51.0508749,-114.077668,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/566666,Condo Unit,3400,2,1160,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1188,300114,Calgary,Downtown,51.0415498,-114.0937111,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/300114,Condo Unit,1950,1,780,1.0,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1189,567318,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/567318,Condo Unit,2100,1,714,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1190,21994,Calgary,Downtown,51.048506,-114.076532,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/21994,Apartment,1509,0,550,1.0,True,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1191,479261,Calgary,Downtown,51.0542869,-114.046037,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/479261,Apartment,1450,1,600,1.0,True,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1192,542271,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/542271,Condo Unit,1900,1,520,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1193,511388,Calgary,Downtown,51.0498366,-114.0558229,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/511388,Condo Unit,1900,1,600,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1194,522103,Calgary,Downtown,51.0482801,-114.0848585,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/522103,Condo Unit,2600,2,1022,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1195,477405,Calgary,Downtown,51.052468,-114.0667876,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/477405,Condo Unit,2300,1,510,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1196,567135,Calgary,Downtown,51.0476883,-114.0508723,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/567135,Condo Unit,2600,2,990,2.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1197,566775,Calgary,Downtown,51.0472218,-114.0510973,/ab/calgary/rentals/apartment/2-bedrooms/downtown/pet-friendly/566775,Apartment,2600,2,1060,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1198,483984,Calgary,Downtown,51.0498366,-114.0558228,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/483984,Condo Unit,2550,2,,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1199,337684,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/337684,Condo Unit,3400,2,1060,2.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1200,60150,Calgary,Downtown,51.049199931406,-114.081549994812,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/60150,Condo Unit,2200,1,725,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1201,316446,Calgary,Downtown,51.047001,-114.058828,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/316446,Apartment,1500,1,788,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1202,5213,Calgary,Downtown,51.0478889,-114.0867382,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/5213,Condo Unit,1900,1,500,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1203,467243,Calgary,Downtown,51.0484952,-114.0872698,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/467243,Condo Unit,2850,2,1200,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1204,525173,Calgary,Downtown,51.0501285,-114.0804723,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/525173,Condo Unit,2750,2,1100,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1205,150926,Calgary,Downtown,51.0500143,-114.0569043,/ab/calgary/rentals/apartment/1-bedroom/downtown/furnished/150926,Apartment,1900,1,525,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1206,149360,Calgary,Downtown,51.0524639,-114.0667872,/ab/calgary/rentals/condo/1-bedroom/downtown/short-term/149360,Condo Unit,2500,1,646,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1207,566425,Calgary,Downtown,51.0531284,-114.0712433,/ab/calgary/rentals/townhouse/2-bedrooms/downtown/pet-friendly/566425,Townhouse,4000,2,1894,2.5,True,True,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1208,310410,Calgary,Downtown,51.0482846,-114.0853364,/ab/calgary/rentals/apartment/2-bedrooms/downtown/furnished/310410,Apartment,2900,2,1100,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1209,523850,Calgary,Downtown,51.0486628,-114.0868207,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/523850,Condo Unit,2500,2,1079,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1210,566436,Calgary,Downtown,51.0482467,-114.0824216,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/566436,Apartment,2195,1,624,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1211,479644,Calgary,Downtown,51.0482556,-114.0824597,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/479644,Condo Unit,2200,1,570,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1212,132417,Calgary,Downtown,51.0494276,-114.0814616,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/132417,Condo Unit,2000,1,725,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1213,564097,Calgary,Downtown,51.0471118,-114.0588037,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/564097,Condo Unit,1800,1,900,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1214,68191,Calgary,Downtown,51.052468,-114.0667876,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/68191,Apartment,2250,1,580,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1215,565754,Calgary,Downtown,51.04562,-114.08824,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/565754,Condo Unit,2967,2,1015,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1216,319823,Calgary,Downtown,51.048775406107,-114.084703933066,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/319823,Condo Unit,2200,1,820,1.5,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1217,508335,Calgary,Downtown,51.0518113,-114.0652831,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/508335,Condo Unit,2100,1,700,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1218,463933,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/463933,Condo Unit,2350,1,510,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1219,386576,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/386576,Condo Unit,2900,2,943,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1220,527940,Calgary,Downtown,51.0453818,-114.0538342,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/527940,Condo Unit,1900,1,465,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1221,560431,Calgary,Downtown,51.045931,-114.088162,/ab/calgary/rentals/condo/3-bedrooms/downtown/pet-friendly/560431,Condo Unit,4882,3,2162,2.5,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1222,567095,Calgary,Downtown,51.0478573,-114.0866807,/ab/calgary/rentals/condo/1-bedroom/downtown/pet-friendly/567095,Condo Unit,2200,1,758,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1223,469134,Calgary,Downtown,51.0479146,-114.086713,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/469134,Condo Unit,1975,1,700,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1224,526765,Calgary,Downtown,51.0505539,-114.0615583,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/526765,Condo Unit,1500,1,366,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1225,139911,Calgary,Downtown,51.048629347801,-114.086753672878,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/139911,Condo Unit,3100,2,1203,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1226,321834,Calgary,Downtown,51.04576,-114.06786,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/321834,Condo Unit,2050,1,650,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1227,516847,Calgary,Downtown,51.047062,-114.0590197,/ab/calgary/rentals/condo/2-bedrooms/downtown/non-smoking/516847,Condo Unit,2150,2,,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1228,532385,Calgary,Downtown,51.0471616,-114.0589455,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/532385,Condo Unit,2100,1,720,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1229,562934,Calgary,Downtown,51.0484952,-114.0872698,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/562934,Condo Unit,3195,2,1650,2.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1230,76537,Calgary,Downtown,51.0524639,-114.0667871,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/76537,Condo Unit,1900,1,550,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1231,555027,Calgary,Downtown,51.0471118,-114.0588037,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/555027,Condo Unit,2100,1,700,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1232,314681,Calgary,Downtown,51.0447499,-114.0637426,/ab/calgary/rentals/condo/1-bedroom/downtown/non-smoking/314681,Condo Unit,3995,1,,1.5,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1233,532325,Calgary,Downtown,51.0471118,-114.0588037,/ab/calgary/rentals/condo/1-bedroom/downtown/furnished/532325,Condo Unit,2100,1,700,1.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1234,42389,Calgary,Downtown,51.049068303744,-114.081560363333,/ab/calgary/rentals/condo/2-bedrooms/downtown/furnished/42389,Condo Unit,3800,2,1050,2.0,False,False,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1235,453339,Calgary,Downtown,51.0474565,-114.0864334,/ab/calgary/rentals/condo/2-bedrooms/downtown/pet-friendly/453339,Condo Unit,2500,2,850,2.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1236,135205,Calgary,Downtown,51.0429547,-114.090602,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/135205,Apartment,1850,1,,1.0,True,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1237,561366,Calgary,Downtown,51.0476883,-114.0508723,/ab/calgary/rentals/apartment/1-bedroom/downtown/non-smoking/561366,Apartment,2100,1,725,1.0,False,False,True,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
1238,565644,Calgary,Downtown,51.0479493,-114.0881374,/ab/calgary/rentals/apartment/1-bedroom/downtown/pet-friendly/565644,Apartment,2000,1,764,1.0,False,True,False,2024-05-07 10:48:27.080461,True,2024-05-07 10:48:27.201137
